id	name	avg_rating	n_reviews	n_sold	price	n_loved	n_rate_5	rate_4	rate_3	rate_2	rate_1	rate_with_cmt	rate_with_imgvid	shop_name	shop_n_review	shop_n_product	shop_rate_feedback	shop_time_feedback	shop_age	shop_follower
95	ĐIỆN THOẠI OPPO A3S 2/16G-3/32G CHIẾN PUBG FREE FIRE LIÊN QUÂN MƯỢT MÀ	4.818182	22	1700.0	1999000.0	2781	21	0	0	0	1	6	10	smartphonelethuan	924	600	72	6120	91965605.56500816	20703
96	Điện Thoại Nokia 105 Single Sim (2019) - Hàng Chính Hãng	4.877193	57	157.0	335000.0	41	54	1	1	0	1	23	21	nokia_official_store	2045	29	100	1451	83420037.36901903	7180
97	( Tặng kèm s.im) Điện Thoại 110i Pin Sạc Đầy Đủ	4.571429	35	1100.0	105000.0	10	28	3	2	0	2	15	6	ngocchinhshop_1	655	75	91	9941	4434753.857026339	2661
98	Điện thoại iPhone X Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	5.0	17	2000.0	9290000.0	7726	17	0	0	0	0	15	12	iphone..79	308	45	85	13930	19027278.25901985	22137
99	điện thoại Sony Xperia XZ1 ram 4G/64G Chính hãng mới zin	4.75	16	1800.0	1799000.0	3138	15	0	0	0	1	15	13	baoloansmartphone	270	354	47	14965	94381096.86102557	20282
100	điện thoại OPPO F5 CHÍNH HÃNG 2sim Ram 4G bộ nhớ 32G mới	5.0	23	773.0	1899000.0	3621	23	0	0	0	0	19	13	thinhphat_mobile	2331	259	79	6397	94491865.683007	25622
101	điện thoại Sony Xperia Z5 Premium màn hình 5.5inch, chiến PUBG/Liên Quân mướt	5.0	8	1400.0	1550000.0	2188	8	0	0	0	0	8	8	smartphonelethuan	924	600	72	6120	91965612.48100805	20703
102	ĐIỆN THOẠI NOKIA 1202 MỚI TINH CHÍNH HÃNG NHẬP KHẨU	4.809524	21	353.0	175000.0	3686	20	0	0	0	1	21	17	thinhphat_mobile	2331	259	79	6397	94491867.70900893	25622
103	Điện thoại iPhone X Quốc tế 256GB Mới 99% Bảo Hành 12 Tháng	5.0	18	550.0	10490000.0	102	4	0	0	0	0	4	2	gianhangapple	479	49	85	11931	38740958.787008524	3405
104	Điện Thoại Nokia 105 Zin, Ngon Bổ Rẻ	4.537313	67	189.0	105000.0	41	53	7	1	2	4	26	17	anhbinhminhv	217	41	95	1188	20792051.30500841	154
105	Điện Thoại Apple iPhone 11 64GB - Hàng mới 100%	5.0	47	544.0	19700000.0	394	47	0	0	0	0	2	1	shop_chuyen_iphone	422	244	48	8145	32801478.479008198	9516
106	ĐIỆN THOẠI 𝗡𝗢𝗞𝗜𝗔 𝟭𝟮𝟴𝟬 Chất Lượng [ Khuyến Mãi ] - BH 12 Tháng - Nokia 1280 - Phụ Kiện : Máy , Sạc, Pin	4.458333	48	494.0	50000.0	27	40	1	1	1	5	34	21	phukienthongminh2304	2363	59	85	1807	30819861.30200839	5023
107	Điện thoại samsung galaxy j5 (500) mới tinh	4.928571	28	1700.0	969000.0	3585	27	0	1	0	0	27	20	thinhphat_mobile	2331	259	79	6397	94491874.01400685	25622
108	[ RẺ VÔ ĐỊCH ] Điện thoại Xiaomi Redmi 4X - RAM: 3 GB Bộ nhớ trong: 32 GB . Chơi PUBG-Free Fire mượt / FULLBOX	5.0	19	1100.0	1699000.0	3723	19	0	0	0	0	16	10	thinhphat_mobile	2331	259	79	6397	94491875.01600814	25622
109	Điện Thoại 4 Sim SUN 6 Có Giả Giọng Nói Pin Khủng 18800mAh Sạc Pin Cho Máy Smartphone	4.911765	34	180.0	339000.0	25	32	1	1	0	0	20	12	chinhhangdienthoai	1948	228	87	10364	74230426.23201966	1014
110	Điện thoại Nokia Nghe gọi 1280, 1202, 101, 105, 106, 107, 108 Zin chính hãng Like New [ BH 12T]	4.666667	27	866.0	159000.0	15	23	2	0	1	1	17	11	khophukien18	625	117	81	2172	19238693.435008287	1330
111	Điện thoại để bàn KX-TS500mxr hàng nhập khẩu	4.806452	62	257.0	150000.0	30	54	6	1	0	1	20	13	pkkimha86	2182	4659	98	4093	52556452.17000747	286
112	Điện thoại NOKIA 110i huyền thoại chính hãng cũ 99%	4.693548	62	147.0	105000.0	17	52	5	2	2	1	35	29	pabean	4939	722	94	6758	118504853.20600796	8438
113	Điện Thoại Mini 3310 Điện Thoại Mini Độc Đáo	4.588235	34	715.0	169000.0	407	26	1	4	0	1	17	8	shop_dong_ho_thoi_trang	1133	349	69	10907	78681329.04701996	3416
114	XẢ HÀNG GIÁ SỐC ĐIỆN THOẠI NOKIA 1202 MỚI TINH CHÍNH HÃNG ĐỦ PIN SẠC	5.0	18	383.0	175000.0	3083	18	0	0	0	0	14	10	thinhphat_mobile	2331	259	79	6397	94491882.81900811	25622
115	ĐIỆN THOẠI NOKIA 1280 MAN ZIN, MÀN ZIN [NÓI KO VỚI HÀNG TÀU] BH 12T	4.605263	38	1300.0	199000.0	17	33	1	1	0	3	24	17	khophukien18	625	117	81	2172	19238699.70900798	1330
116	Điện thoại bàn Lắp Sim không dây Homphone huawei	4.76378	127	532.0	390000.0	84	49	6	0	0	2	19	8	thaongo241095	229	8	67	6676	109602470.47300792	47
117	ĐIỆN THOẠI NOKIA 1280 MAN ZIN, MÀN ZIN NGHE GỌI TỐT [BẢO HÀNH 12T]	4.647059	34	1100.0	179000.0	25	28	3	2	1	1	25	15	shopphukien18	346	103	82	2189	16799287.916009188	1179
118	ĐIỆN THOẠI 𝐍𝐎𝐊𝐈𝐀 𝟏𝟐𝟖𝟎 Hàng Mới [ Khuyễn Mãi ] - BH 12 Tháng - Phụ Kiện : Máy , Sạc, Pin	4.45283	53	437.0	50000.0	817	41	5	1	2	4	33	23	smarttech23	1423	61	88	1590	21983520.692008734	2150
119	điện thoại Sony Xperia XZ 32G Chính Hãng (màu Xanh đậm) - Vỏ Nhôm nguyên khối	4.862069	29	1200.0	1890000.0	3125	28	0	0	0	1	25	20	thinhphat_mobile	2331	259	79	6397	94491889.42902732	25622
120	XẢ HÀNG NOKIA 6300 NHẬP KHẨU CHÍNH HÃNG MỚI TINH	5.0	15	311.0	299000.0	3050	15	0	0	0	0	12	9	thinhphat_mobile	2331	259	79	6397	94491890.23301911	25622
121	ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN BẢO HÀNH 18 THÁNG Có imeil trùng	5.0	18	658.0	269000.0	15	18	0	0	0	0	11	9	shopphukien18	346	103	82	2189	16799292.43200779	1179
122	ĐIỆN THOẠI SAMSUNG GALAXY S6 FULLBOX CHÍNH HÃNG 100% BẢO HÀNH 12 THÁNG SHIP NÔI THÀNH	5.0	15	541.0	1850000.0	3643	15	0	0	0	0	14	11	thinhphat_mobile	2331	259	79	6397	94491892.38202	25622
123	Điện thoại iPhone 7 Quốc tế 128GB Mới 99% Bảo Hành 12 Tháng	4.857143	21	4400.0	3990000.0	7822	18	3	0	0	0	19	10	iphone..79	308	45	85	13930	19027308.535104275	22137
124	Điện thoại iPhone 7 Quốc tế 32GB Mới 99% Bảo Hành 12 Tháng	4.588235	34	4900.0	3590000.0	7964	29	2	0	0	3	26	18	iphone..79	308	45	85	13930	19027309.259122133	22137
125	điện thoại Sony Xperia Xz1 ram 4G/64G mới zin Chính Hãng	4.888889	18	1700.0	1699000.0	2686	17	0	1	0	0	9	15	smartphonelethuan	924	600	72	6120	91965641.00710344	20703
126	Điện thoại di động NOKIA 105 1 SIM (2019) - Hàng Chính Hãng	4.971429	245	1900.0	345000.0	125	133	3	0	0	0	47	30	didongsieurehcm	1050	155	92	5573	53881438.80110407	676
127	Điện Thoại mini nhỏ bằng ngón tay Kechaoda A26	4.911458	192	502.0	232750.0	158	74	2	0	0	2	30	19	kechaoda	16310	314	99	2959	81484693.47010303	12482
128	điện thoại LG V40 ThinQ ram 6G/128G mới Chính hãng, Camera siêu nét	5.0	8	1500.0	3750000.0	3110	8	0	0	0	0	8	8	baoloansmartphone	270	354	47	14965	94381131.23911572	20282
129	điện thoại LG V40 thinq ram 6G/128G mới Chính Hãng, Chiến PUBG/FREE FIRE ngon	4.833333	24	1100.0	3890000.0	3072	23	0	0	0	1	20	17	thinhphat_mobile	2331	259	79	6397	94491900.14310455	25622
130	ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN BẢO HÀNH 18 THÁNG Có imeil trùng	4.662651	83	219.0	255000.0	60	49	5	2	1	3	28	16	chinhhangdienthoai	1948	228	87	10364	74230451.1821158	1014
131	Điện thoại Nokia 6300 Đủ pin Sạc Nhiều Màu	4.580645	31	581.0	299000.0	3662	27	1	0	0	3	28	24	thinhphat_mobile	2331	259	79	6397	94491901.95810461	25622
132	điện thoại SAMSUNG GALAXY NOTE 4 ram 3G/32G mới zin, chơi PUBG/Free Fire mượt	5.0	15	1400.0	1799000.0	288	15	0	0	0	0	13	13	smartphonehcm	802	327	72	8502	7995851.788104773	1547
133	Điện Thoại KECHAODA K888 pin khủng 3 Sim Kiểu bộ đàm BH 12 tháng	5.0	31	935.0	409000.0	6722	31	0	0	0	0	16	13	donghothongminhdf56.hn	563	156	93	3279	19225741.811104298	10239
134	Điện thoại NOKIA 105 2 SIM (2019) Hàng Mới Nguyên Hộp - Bảo Hành Chính Hãng	4.88	125	2100.0	335000.0	80	102	5	3	0	1	39	23	tuanduongmobile	29915	564	87	8199	124104792.84411573	14834
135	Điện thoại iPhone X Quốc tế 256GB Mới 99% Bảo Hành 12 Tháng 1 đổi 1	4.916667	12	1400.0	10290000.0	1508	11	1	0	0	0	11	7	shop_iphone	300	42	74	15597	18440077.885115862	6703
136	Điện thoại nokia 1200 - chính hãng cũ 99% ( BH 12T ) giao màu ngẫu nhiên	4.584746	118	314.0	79000.0	4115	102	4	0	3	9	59	33	nhatanhmobileshop	3414	232	90	12382	68651881.05910397	6971
137	Điện Thoại Vsmart Live 4 6GB/64GB - Hàng Chính Hãng	4.995652	230	414.0	4169000.0	37953	229	1	0	0	0	126	99	dienthoaichinhhanghonghanh	3549	104	98	3153	35780710.86110282	99070
138	Điện thoại iPhone 4 Quốc tế bảo hành 6 tháng 1 đổi 1 tại nhà trong 30 ngày	4.783333	121	263.0	299000.0	1469	105	8	4	2	2	64	33	bongnam1416	5293	66	94	3228	118220750.1951034	19439
139	Điện Thoại NOKIA E72 Wifi Chính Hãng Main Zin Bảo Hành 24 Tháng - OHNO	4.555556	63	1700.0	599000.0	1751	49	8	2	0	4	40	16	ohnovn	390	176	82	10672	50928365.25712347	3390
140	Điện thoại Nokia 105 2 Sim (2019) - Chính hãng	4.826087	23	148.0	335000.0	1003	20	2	1	0	0	8	4	bachhoaanhcuong	849	98	91	5342	33896523.26910448	8077
141	Điện Thoại Vsmart Joy 3 4GB/64GB - Hàng Chính Hãng	4.948113	212	409.0	2529000.0	48201	207	3	0	0	2	123	82	dienthoaichinhhanghonghanh	3549	104	98	3153	35780715.25512266	99070
142	Điện Thoại Vsmart Active 3 6GB/64GB - Hàng Chính Hãng	4.961415	311	591.0	3079000.0	49955	306	2	1	0	2	169	114	dienthoaichinhhanghonghanh	3549	104	98	3153	35780716.30110407	99070
143	Điện Thoại iPhone 5 bộ nhớ 16G/32G/64G - chính hãng Apple, bảo hành 12 tháng, đổi mới 30 ngày không cần lý do.	4.700508	394	926.0	450000.0	2595	309	37	15	5	7	222	105	thang.chac2	2344	33	91	4350	73755796.00312424	5978
144	Điện thoại mini BM10 có giả giọng nói Bảo hành 12 tháng	4.875	80	361.0	175000.0	50	71	2	2	0	1	32	20	chinhhangdienthoai	1948	228	87	10364	74230466.06511545	1014
145	HÀNG XỊN NOKIA 6300 ĐỦ MÀU CHÍNH HÃNG NHẬP KHẨU CÓ PIN SẠC	4.888889	18	481.0	299000.0	3070	17	0	1	0	0	14	10	thinhphat_mobile	2331	259	79	6397	94491916.87810516	25622
146	điện thoại Xiaomi Redmi Note 2 2sim Ram 2G/16G mới Chính hãng, chơi game mượt	4.435897	39	4000.0	849000.0	3631	31	2	2	0	4	29	23	baongocstore2016	4530	342	91	9567	131445043.7951169	23731
147	Điện thoại iPhone X Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	5.0	33	1400.0	9490000.0	377	23	0	0	0	0	20	14	gianhangapple	479	49	85	11931	38741008.948116064	3405
148	điện thoại Samsung Galaxy S7 Edge 2sim ram 4G/32G Chính Hãng	4.6	10	1900.0	1899000.0	3048	9	0	0	0	1	10	9	baoloansmartphone	270	354	47	14965	94381151.86610436	20282
149	Điện Thoại Phổ Thông Coolpad Giá Rẻ 2 Sim -Điện Thoại Di Động - F110- BH 1 năm 1 đổi 1-Hàng Chính Hãng	4.84058	69	207.0	169000.0	227	63	3	2	0	1	24	15	trustlinkvn	3924	286	93	5677	37711576.88911581	5759
150	Điện thoại Vsmart Active 3 (4GB/64GB) - Hàng chính hãng	4.9	180	468.0	2750000.0	288	172	4	1	0	3	100	68	vsmart_official_store	1025	22	100	2521	58284267.7371223	7073
151	Điện thoại iPhone 8 Plus Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	4.842105	19	3600.0	7490000.0	74	16	3	0	0	0	15	4	dienthoaixinh	242	40	76	12543	18425591.346115828	815
152	[Tặng kèm s.im] ĐIỆN THOẠI Nokia 1280 kèm pin sạc có bảo hành 6 THÁNG	4.076923	26	1100.0	135000.0	7	19	2	1	0	5	15	5	ngocchinhshop_1	655	75	91	9941	4434816.64910388	2661
153	Điện Thoại Masstel Izi 112,125 Loa, phím siêu To - Chính Hãng Phân Phối	4.844156	77	1300.0	164900.0	7212	50	1	2	1	1	12	5	storevn678	2789	549	90	4880	65629597.84710431	13163
154	điện thoại Samsung Galaxy S8 2sim 64G ram 4G mới - bảo hành 12 tháng	5.0	8	1600.0	3499000.0	197	8	0	0	0	0	7	4	didongviet1	875	341	66	11095	4858495.920116425	10299
155	điện thoại Sony Xperia Xzs ram 4G/64G mới Chính Hãng, chiến game siêu mượt	5.0	5	1200.0	1599000.0	3069	5	0	0	0	0	5	5	baoloansmartphone	270	354	47	14965	94381160.26511574	20282
156	điện thoại Sony Xperia Xzs ram 4G/64G mới Chính Hãng, chiến game siêu mượt	5.0	6	1400.0	1599000.0	1	6	0	0	0	0	6	6	smartphonelethuan	924	600	72	6120	91965675.22210431	20703
157	Chuyên Sỉ ĐIỆN THOẠI NOKIA 6300 BỀN - 12 THÁNG BẢO HÀNH	4.769231	13	267.0	269000.0	471	11	1	1	0	0	9	1	sicuakhautanthanh	96	28	5	9023	6167448.617121935	1045
158	Điện Thoại Nokia 150 Dual Sim (2020) - Hàng Chính Hãng	4.973684	38	118.0	595000.0	46	37	1	0	0	0	18	17	nokia_official_store	2045	29	100	1451	83420108.99010634	7180
159	điện thoại Iphone 5 máy Quốc tế mới zin Chính hãng	4.466667	15	1900.0	419000.0	623	13	0	0	0	2	14	14	smartphonelethuan	924	600	72	6120	91965678.81312323	20703
160	ĐIỆN THOẠI 𝗡𝗢𝗞𝗜𝗔 𝟭𝟮𝟴𝟬 Chất Lượng [ Khuyễn Mãi ] - Bảo hành 12 Tháng - Nokia 1280 - Phụ Kiện : Máy , Sạc, Pin	4.944444	18	187.0	45000.0	12	17	1	0	0	0	10	11	phukienthongminh2304	2363	59	85	1807	30819922.348104	5023
161	Điện Thoại Nokia 105 Dual Sim, 2 sim (2019) - Hàng Chính Hãng	4.928571	98	641.0	315000.0	35	66	1	1	0	0	27	18	mikuwinds	3197	124	91	1024	106657109.64410377	880
162	Điện thoại Xiaomi Redmi Note 4X - MIUI 11 tiếng Việt	4.743346	526	1100.0	1178000.0	1047	295	28	17	2	4	228	96	thelinhstore	17994	457	75	9453	94195901.27510571	47459
163	Điện thoại NOKIA 101 - 2SIM - NOKIA GIÁ SỈ	4.428571	63	199.0	105000.0	28	51	1	3	3	5	16	11	everythingstore1983.vn	1043	64	93	11324	40544676.53510356	1043
164	Điện thoại Samsung Galaxy A21s (3GB/32GB) Hàng Mới Nguyên Hộp -Bảo Hành Chính Hãng	4.944444	19	637.0	3798900.0	47	18	1	0	0	0	14	12	tuanduongmobile	29915	564	87	8199	124104825.71810436	14834
165	Điện thoại mini Kechaoda K115 kiêm tai nghe bluetooth nhỏ gọn 3 sóng siêu mỏng BH 12 tháng	4.970588	34	493.0	269000.0	3319	33	1	0	0	0	17	13	thenhochinhhang2good	1383	129	91	4078	65119815.06411457	30528
166	điện thoại Sony Xperia XZ ram 3G/32G mới, Chiến Liên Quân /PUBG ngon	5.0	7	1300.0	1299000.0	6	7	0	0	0	0	7	7	smartphonelethuan	924	600	72	6120	91965687.12410426	20703
167	Điện thoại Nokia 105 1 sim (2019) Hàng Mới Nguyên Hộp - Bảo Hành Chính hãng	4.91129	124	1700.0	325000.0	84	110	2	2	0	0	35	26	tuanduongmobile	29915	564	87	8199	124104829.44710422	14834
168	Điện Thoại IPhone 5 Quốc Tế Chính Hãng Apple Bản 16GB_Nguyên Zin	4.90678	118	239.0	499000.0	191	76	5	1	0	1	55	30	ngoclucky86	1111	26	87	3209	47905206.74310279	1739
169	Điện thoại Samsung Galaxy Note 8 Mới Fullbox	5.0	10	946.0	5299000.0	2742	10	0	0	0	0	7	7	smartphonelethuan	924	600	72	6120	91965690.64810419	20703
170	ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN BẢO HÀNH 18 THÁNG Có imeil trùng	5.0	10	697.0	300000.0	18	10	0	0	0	0	10	9	linhvu130789	208	101	81	2984	66828792.62510586	942
171	Điện thoại Vsmart Active 3 (6GB/64GB) - Hàng chính hãng	4.950276	362	828.0	3090000.0	681	352	6	2	0	2	191	128	phaminhung2315	7135	580	100	1111	98876640.84911847	16692
172	Điện thoại mèo Kitty siêu xinh ( Có nghe nhạc và có tiếng Việt )	4.7875	80	318.0	498000.0	199	42	2	0	0	2	30	25	vuthuha1207_94	1259	121	58	12243	93185715.05212212	1528
173	ĐIỆN THOẠI 𝐍𝐎𝐊𝐈𝐀 𝟏𝟐𝟖𝟎 Hàng Mới [ Khuyễn Mãi ] - Bảo hành 12 Tháng - Phụ Kiện : Máy , Sạc, Pin	4.533333	90	415.0	45000.0	64	75	3	4	1	7	63	43	smarttech23	1423	61	88	1590	21983582.471104145	2150
174	LG G7 THINQ 2sim 64G ram 4G mới Chính hãng - Bảo hành 12 tháng nhiều màu pubg	5.0	8	1300.0	3399000.0	3	8	0	0	0	0	8	8	smartphonelethuan	924	600	72	6120	91965697.2071042	20703
175	Điện Thoại Realmi C3 (3GB/32GB) - Hàng Chính Hãng	5.0	24	264.0	2499000.0	65	24	0	0	0	0	19	12	ngockhuemobile	352	36	90	4703	9221847.902102947	94
176	Điện thoại sony xperia z5 xanh rêu nguyên zin Fullbox	4.785714	28	962.0	1350000.0	3684	25	1	1	1	0	24	21	thinhphat_mobile	2331	259	79	6397	94491954.02510357	25622
177	Điện thoại bàn không dây Panasonic KX-TGB110 (Đen)	4.886076	79	273.0	590000.0	2580	36	1	1	0	0	13	7	mayvanphongmailinhhn	431	411	86	6380	111341302.67210388	11268
178	Điện thoại IPhone 6 Quốc tế _keng zin,chính hãng (16gb_64gb).đẹp keng,fullbox	4.934211	380	765.0	1499000.0	1657	281	11	3	0	2	175	92	ngoclucky86	1111	26	87	3209	47905219.76810408	1739
179	Điện Thoại Masstel Izi 120, Loa, phím siêu To - Chính Hãng Phân Phối	4.866667	75	1100.0	156900.0	10851	30	2	2	0	0	14	10	storevn678	2789	549	90	4880	65629629.78411484	13163
180	XẢ HÀNG ĐIỆN THOẠI NOKIA 1202 CHÍNH HÃNG	5.0	10	472.0	180000.0	3683	10	0	0	0	0	8	7	thinhphat_mobile	2331	259	79	6397	94491958.72810507	25622
181	điện thoại Samsung Galaxy S7 2 sim ram 4G/32G zin mới Chính Hãng, Chiến Game siêu mượt	5.0	5	1300.0	2299000.0	0	5	0	0	0	0	5	5	smartphonelethuan	924	600	72	6120	91965705.40110445	20703
182	SAMSUNG GALAXY J7 PRO (J730) 2sim Ram 3G/32G mới - Pin khủng 3600mah - MÁY CHÍNH HÃNG - Bảo hành 12 tháng	4.894737	19	547.0	1990000.0	3502	18	0	1	0	0	18	18	annhien_mobile	1444	499	89	5244	94479364.27610445	27561
183	Điện thoại XIAOMI REDMI K30 5G - 64/128 GB RAM 6/8GB - [Giá rẻ, Bảo hành 3 tháng1 đổi 1 - Tặng dán cường lực]	4.995475	221	426.0	5550000.0	339	221	1	0	0	0	146	78	dienthoai_gia_re_saigon	768	102	99	3876	27439970.680115223	4348
184	Điện thoại iPhone Xs Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	5.0	9	1600.0	9990000.0	5827	9	0	0	0	0	9	6	iphone..79	308	45	85	13930	19027377.84910512	22137
185	điện thoại Iphone 5C 16G máy Quốc tế zin, máy Full Chức năng	5.0	5	1300.0	549000.0	2	5	0	0	0	0	5	5	smartphonelethuan	924	600	72	6120	91965709.6121037	20703
186	Điện thoại Nokia 6300 Nhiều Màu Chính hãng Nhập khẩu	5.0	11	465.0	310000.0	3009	11	0	0	0	0	10	10	thinhphat_mobile	2331	259	79	6397	94491964.60310435	25622
187	Điện thoại Nokia 1280 main zin, màn zin [ BH 12T ] nghe gọi tốt, pin bền sóng khẻo.	5.0	10	892.0	200000.0	11	10	0	0	0	0	9	8	linhvu130789	208	101	81	2984	66828811.29211688	942
188	điện thoại Iphone 4S 16G Quốc tế zin, full zalo-Face-You mượt	4.6	10	745.0	450000.0	3165	9	0	0	0	1	9	7	thinhphat_mobile	2331	259	79	6397	94491966.16111588	25623
189	điện thoại Oppo Neo 9 (Oppo A37) 2sim ram 2G bộ nhớ 32G CHÍNH HÃNG - camera siêu nét	5.0	11	472.0	1350000.0	0	11	0	0	0	0	10	10	smartphonehcm	802	327	72	8502	7995916.172104359	1547
190	Điện Thoại NOKIA E71 Chính Hãng Bảo Hành 12 Tháng Có iMEI Zin Pin Sài Lâu	4.59562	685	1400.0	365000.0	506	196	25	11	4	9	156	102	kechaoda	16310	314	99	2959	81484763.31412268	12482
191	[Chính Hãng] Điện thoại IPHONE 7 lock bản 32g/128 zin keng	4.798893	542	970.0	2490000.0	1877	410	42	9	5	4	321	160	f1mobile	2207	35	92	6645	96652070.00910354	7080
192	[ CHÍNH HÃNG ] Điện Thoại NOKIA 6700 Classic Nguyên Zin Chính Hãng Trùng imeil Màn Hình Zin	5.0	11	473.0	1499000.0	12214	11	0	0	0	0	10	5	kta.storee	71	15	95	4374	3329544.5901255608	6209
193	Điện thoại Xiaomi Mi 10 Lite 6/64GB - Hàng nhập khẩu	4.976378	127	680.0	6355000.0	98	125	1	1	0	0	49	24	shopnamkhanhhanoi	4008	515	69	9314	91954643.46710396	10073
194	[RẺ VÔ ĐỊCH] điện thoại SAMSUNG GALAXY NOTE 5 64gb ram4 HÃNG - Chiến Game mượt	4.714286	21	450.0	2200000.0	3807	19	0	1	0	1	21	20	annhien_mobile	1444	499	89	5244	94479377.62210417	27561
195	Điện Thoại Nokia 6300 Zin Giá Rẻ Nhiều màu Đủ Pin Sạc siêu đẹp	5.0	20	108.0	319000.0	9	20	0	0	0	0	11	8	huuthanh79.nht	922	70	80	5125	96821281.10812283	330
196	[Freeship] Điện thoại 1280 Tặng kèm pin + Sạc (ĐEN)	3.943548	248	1300.0	89000.0	9050	39	4	3	3	16	32	9	sieureonlineshop	2046	449	81	5099	117614606.62910509	13533
197	Điện thoại Vsmart Active 3 (4GB/64GB) - Hàng chính hãng	4.931624	234	474.0	2979000.0	791	222	10	0	2	0	128	69	phaminhung2315	7135	580	100	1111	98876670.53511548	16692
198	Điện Thoại Samsung E1200 - Hàng Chính Hãng	4.956522	46	124.0	325000.0	52453	45	0	1	0	0	24	17	dienthoaichinhhanghonghanh	3549	104	98	3153	35780780.85210419	99070
199	Điện thoại Xiaomi Redmi Note 8 Pro - RAM 6-64GB, 6-128GB -[Giá rẻ, BH trong 3 tháng - Tặng DCL]	4.961066	488	859.0	4600000.0	750	378	9	0	1	1	250	139	dienthoai_gia_re_hanoi	5415	191	100	3215	41076029.25510359	20074
200	Điện thoại 4 SIM Cogo C39 - Hàng chính hãng	5.0	27	426.0	265000.0	12	27	0	0	0	0	18	5	lananhbaclieu	920	107	94	1465	68800296.54910445	132
201	Điện thoại Samsung Galaxy A11 - Hàng chính hãng	4.97037	135	455.0	2889000.0	340	131	4	0	0	0	46	28	phaminhung2315	7135	580	100	1111	98876675.6651051	16692
202	ĐIỆN THOẠI NOKIA 105 (2017) 2 SIM MÀN ZIN, MAN ZIN CHÍNH HÀNG BH12	4.642857	14	851.0	169000.0	5	12	1	0	0	1	11	6	shopphukien18	346	103	82	2189	16799384.851116896	1179
203	[Chính hãng] Điện thoại Iphone 6s bản Lock 16g/32g/64G zin all 100%	4.873134	402	782.0	2190000.0	1486	359	19	12	0	2	244	102	f1mobile	2207	35	92	6645	96652086.075104	7080
204	Apple iPhone XR 64GB	4.884615	78	239.0	11990000.0	311	73	3	1	0	1	35	22	apple_flagship_store	2549	62	100	3700	72024784.0381155	121173
205	Điện thoại iPhone 8 Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	4.56	25	3400.0	5590000.0	183	19	4	0	1	1	19	6	dienthoaixinh	242	40	76	12543	18425655.280104637	815
206	điện thoại Samsung Galaxy S7 edge ram 4G/32G mới, Chính hãng, Bảo hành 12 tháng	4.782609	23	666.0	2499000.0	3104	21	1	0	0	1	21	17	thinhphat_mobile	2331	259	79	6397	94491988.13510442	25624
207	Điện thoại Vsmart Joy 3 ram 4gb 64gb mới 100% hàng công ty bảo hành chính hãng	4.924242	203	433.0	2449000.0	13912	193	5	5	0	0	101	59	_sanhangngoai_	2322	304	90	3020	77887640.96612215	56439
208	điện thoại Samsung Galaxy Note 5 ram 4G/64G mới zin C/Hãng	5.0	14	510.0	2190000.0	130	14	0	0	0	0	14	14	smartphonehcm	802	327	72	8502	7995939.714122057	1547
209	điện thoại Xiaomi Redmi 2 2 sim zin mới Chính hãng, full zalo-FB-Youtube	4.170732	41	4100.0	649000.0	3561	29	2	4	0	6	32	22	baongocstore2016	4530	342	91	9567	131445117.54210424	23731
210	Điện thoại Samsung E1200 - Hàng chính hãng	4.983051	118	304.0	325000.0	61	78	2	0	0	0	32	28	phaminhung2315	7135	580	100	1111	98876685.7591052	16692
211	Điện thoại IPHONE 6s plus 16G/32G/64g bản lock zin all	4.858382	346	622.0	2490000.0	1163	310	19	6	2	3	219	95	f1mobile	2207	35	92	6645	96652094.72713137	7080
212	Điện thoại Nokia 105 Dual Sim (2019) - Hàng chính hãng	4.960526	228	826.0	355000.0	246	126	1	2	0	0	60	56	tanngoisaomayman	1228	172	66	14532	87841427.0211308	1300
213	Điện Thoại KECHAODA K888 pin khủng 3 Sim Kiểu bộ đàm BH 12 tháng🔥FREE SHIP🔥	5.0	11	150.0	405000.0	5053	11	0	0	0	0	7	6	karaokechinhhang.002hn	920	144	95	4508	19234330.45813036	10816
214	Điện Thoại Nokia 105 Single Sim, 1 sim (2019) - Hàng Chính Hãng	4.952381	21	151.0	305000.0	7	20	1	0	0	0	13	14	mikuwinds	3197	124	91	1024	106657171.93713284	880
215	Điện thoại iPhone X Quốc tế 64GB Mới 99% Bảo Hành 12 Tháng	4.692308	13	497.0	8990000.0	102	6	0	0	0	0	6	4	gianhangapple	479	49	85	11931	38741089.56913233	3405
216	Điện Thoại Apple iPhone XS MAX 256GB (bản 1 sim) - Nhập khẩu mới	5.0	23	281.0	25500000.0	6420	23	0	0	0	0	2	1	shop_chuyen_iphone	422	244	48	8145	32801607.716132164	9516
217	ĐIỆN THOẠI NOKIA 1202 MỚI TINH FULL SẠC PIN CHÍNH HÃNG	5.0	10	830.0	185000.0	177	10	0	0	0	0	9	6	didongviet1	875	341	66	11095	4858570.644144297	10299
