id	rating	content
9748	3	
9753	5	Nếu bạn thấy đánh giá này. Tức là sản phẩm tốt và mình rất hài lòng 🌚
9753	5	Sản phẩm tuyệt vời, chắc chắn, bền, tiện lợi, rất thích sản phẩm của shop ❤️❤️❤️❤️ sẽ ủng hộ shop dài dài 
9753	4	Đế có thể dễ dàng mang đi . Nhưng đế bị kênh ạ toàn tuột thôi :((( . Shop giao hàng nhanh đúng đủ 
9753	4	2 cái của mình thấy bị cấp kênh. Giao hàng nhanh shop cho xem sp trc khi giao cho shipper.......
9753	3	Đế vênh không xài đc. Cập kênh máy khi đặt lên
9753	3	
9753	2	Sản phẩm không chắc chắn. Hai thanh nhựa này khi ghép vào nhau thì bị kênh, không để được máy tính lên trên.
9753	2	đế nhựa có xịn thật nhưng không để đc ạ :)) trơn lùi lùi toàn rớt xuống k 
9753	1	 
9753	1	 
9756	5	Ok, cắm phát ăn ngay, đóng gói có bao bọc cẩn thận, có tặng kèm keo tản nhiệt
9756	5	Sản phẩm tuyệt vời giao hàng nhanh được tặng keo tản nhiệt...
9756	4	Giao hàng nhanh, đóng gói ok. Đang dùng chất lượng đc. Mặc dù ban đầu lắp vào pc ko lên mất nguyên buổi chiều tháo ra lắp vào, ko hiểu vì sao, chắc do tương thích ban đầu. 
9756	4	Chất lượng ổn nhưng tốc độ ko được nhanh như mong đợi
9756	3	Giao sai hàng, đặt 3240 lại giao 3220
9756	3	nhận 1 core 2 thearth 
9756	2	Shop chuẩn bị hàng lâu. Không dán tem bh. Và chíp bị rụng 1 con trở
9756	2	Shop làm ăn rất thiếu chuyên nghiệp đã giao hàng muộn lại còn giao sai đặt i3 3240 lại giao i3 2120 may mà còn chạy đc nên cho 2 sao
9756	1	Chất lượng không bảo đảm, đã test. lắp vào bấm nguồn không lên, rút điện ra cắm vào bật nguồn lên. Mỗi lần muốn mở máy thì phải rút điện rat cắm điện vào. làm suốt cho mỗi lần xài máy tình. ngắn tin shop không trã lời. Gọi điện thì nói CPU test Ok. Bán hàng Nói chuyện không nhiệt tình. Anh em để ý .
9756	1	Sản phẩm ram OK. CPU không giao hàng. Phản ánh shop, tới nay shop chưa phản hồi. Không hy vọng gì...Sản phẩm ram OK. CPU không giao hàng.
9762	5	Ôjojokokojojojojojojojonononojkokojojokojokojojoji
9762	5	sản phẩm chất lượng, chúc shop ngày càng đắt hàng. có nhiều sản phẩm tốt hơn nữa
9762	4	Sản phẩm tốt trong tầm giá. Shop gởi thiếu đồ may là shop đồng ý hoàn tiền. 
9762	4	Tốt với tầm giá
9762	1	Đây điện hở giật tí chết. Hàng kém chất lượng. Đây đồng xuyên qua vỏ. Mua 10 cái dùng được 4 cái còn lại không lỗi thì tật. Dùng được lúc thì nóng. Mua về thử đồ dùng thì được chứ mua để dùng thì không nên. Không cho đổi trả
9765	5	Chất lượng tuyệt vời , đống gói sản phẩm chăcs chắn và đẹp mắt s
9765	5	Chất lượng sản phẩm tuyệt vời nhất, đóng gói sản phẩm đẹp và sang trọng tinh tế ,shop phục rất tốt.... 
9765	4	
9765	3	Sbakxkcbakskcbsbsnabsjxjxjk bakdocjwkcjakskchchakxk jch
9765	3	Chất lượng sản phẩm tốt, giao hàng nhanh sản phẩm đẹp chắc chắn. 
9765	1	nhựa kém quá
9765	1	Thông tin sản phẩm là dây 1m5 mà sp gửi về lại có 60cm . shop làm ăn vớ vẩn quá
9766	5	Sản phẩm đúng như mô tả đóng gói cẩn thận chắc chắn giao hàng nhanh 
9766	5	Hàng giao đúng mô tả.. Đồ cũ đã qua sử dụng. . Chân cắm 3 pin có thể cắm trực tiếp vào mainboard. Dây hơi ngắn.. Tạm hài lòng, vote 5 sao.
9766	4	Ok. Ko tặng ốc. Kêu hơi to
9766	4	Quạt ổn và êm, nguồn 3 pin  chân nhỏ cắm thẳng vào main. Quạt một bên dán nhãn tròn made in Korea, bên còn lại là China. Mặt dán nhãn Korea hút vào, mặt có nhãn "made in China" thổi ra.. Đáng lẽ  5  sao, nhưng lại đánh 4 sao, lý do: mua 3 fan, 12 lỗ gắn ốc mà k cho kèm được một con ốc nào cả!
9766	3	K có jack cắm 
9766	3	Quạt nhìn thì mới nhưng theo mình cảm nhận tốc ko tới 3000 rpm. 2 cái quạt thì 1 cái chậm hơn cái kia rõ rệt. 
9766	2	chân không ghi rõ trong ghi chú , chân 2 chấu không vừa lắp vào nguồn, giao hàng nhanh
9766	2	Yếu 
9766	1	Shop giao thiếu hàng của khách rồi. Thiếu một quạt
9766	1	Chất lượng dây dẫn kém cực kém 
9767	5	Bhhhhhhhgghhhhhnmmkkjjhggvvb bbv hbhnh bhb  hn vhjv hhbjj
9767	5	Ram mới lắp vào thấy lên ok sạch sẽ shop báo bh 36 tháng nhưng để thời gian trả lời xem ạ tiếc là máy chỉ nhận 8gb ram ko nhận hơn
9767	4	Shop hỗ trợ đổi hàng. Hàng ok. 
9767	4	Ram mới 98% Hàng ok. . Shop nhiệt tình . . Ths Shop
9767	3	Shop giới thiệu là ram kingmax nhưng thực chất là ram fake . Bù lại sảm phẩm được bảo hành 36 tháng nên không lo .
9767	3	Gắn vô chạy khôg bằng 2 thanh 4gb buss 1333
9769	5	Chất lượng sản phẩm tuyệt vời. Shop đóng gói hàng kỹ càng và cẩn thận.
9769	5	Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
9769	4	Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee Okeeeeeeeee 
9769	4	Giao hàng hơi lâu, sp bé hơn mình nghĩ
9769	3	Xgiclh ud  jink n gittuhk ho xỳibpk nlvhi giv hcgiknkvtgbjvubibjv
9769	3	
9769	1	Đây là cuộn dây mà shop bán sao. Thông tin sản phẩm là cuộn dây dài 1m-1,5m. Mình nhận được 2 đoạn dây
9776	5	Zidoyxlchclclhchclckhckckxkxgkkxxkxgxgkxkkgxchxffgg
9776	5	Sản phẩm tốt giao hàng nhanh, hơi bụi .  Hshgshddjdjdbdhjdhhs
9776	4	Giá tầm này thì mọi người cũng cân nhắc, về bảo dưỡng lại dùng cũng ok  10 cái dc khoảng 6-7 cái 
9776	4	Giao hàng nhanh, đóng gói sản phẩm chắc chắn, hàng chất lượng
9776	3	Mua 8 cái shop cho thêm 2 cái .mà hỏng 4 cái. 
9776	3	Cũ quá
9776	2	10 cái thì 5 cái quạt bị cùi quá ạ ko xài dc
9776	2	Sản phẩm xấu và mua 20 con chết một nửa. 
9776	1	5 cái sài được 3 thua. 
9776	1	Mua sản phẩm này thì mua hên xui thôi, chứ shop k hề ktra sản phẩm trước khi giao, nhắn tin báo shop thì shop k trả lời, mua 5 cái giao 6 cái, hư hết 3 cái.
9777	5	Giao hàng siêu nhanh luôn mà vẫn đóng gói cẩn thận, chắc chắn. Chưa lắp vào máy nhưng thấy cách làm việc của shop rất có thiện cảm.
9777	5	Giao hàng nhanh chóng, hàng chính hãng giống mô tả. Sẽ ủng hộ cho shop thêm 
9777	4	Caddy Bay ⚡Free Ship ⚡ SSD SATA 3 9.5mm /12.7mm - Khay ổ cứng thay vị trí ổ DVD chất lượng khá tốt. Giao hàng ok
9777	4	Sản phẩm tốt
9777	3	Sp mới, vỏ ngoài hơi móp méo lại bị thiếu mất miếng cao su chặn cái ổ cứng :( cảm giác hơi ọp ẹp
9777	3	Tôi khuyên các ông mua orico mà dùng. Dùng loại này thiết kế ko chuẩn gắn ko vừa, ốc thì lệch lỗ. Ngồi gò mãi mới nhét vào máy được
9777	2	Caddy bay hư lắp vào không nhận @@@@
9777	2	Không có tua vít giống hình
9777	1	Giao sai kích thước. Mua 12,7 giao 9 mm. Cho shop 1 sao để lần sau đọc đơn hàng cẩn thận hơn.
9777	1	
9778	5	Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.
9778	5	Ngon, rẻ
9778	4	
9778	3	 
9778	1	shop lấy hàng rất chậm, mất 4,5 ngày ms lấy hàng, thái độ kém, ko chịu nhận lỗi mà toàn đổ trách nhiệm lên khách hàng, khuyên mọi người không nên mua shop này
9782	5	thổi tốc cã váy 😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃
9782	5	Quạt thổi rất tốt, tiếng cũng khá êm, không quá to. Nhược điểm là dây hơi ngắn rất vs lại là không được tặng ốc
9783	5	Cắm phát ăn luôn, chất lượng ổn áp, ko có j để chê, giao hàng nhanh
9783	5	Dùng tốt. Hàng đúng mô tả.
9783	4	Giáo hàng họ chăm. Mới nhận chưa đúng. Nhìn hình thức tầm ok
9783	4	Hình thức đẹp tuy chưa dùng và không biết dùng đc bao lâu
9783	3	Hàng giao chuẩn hình mhanh 
9784	5	
9784	5	Hàng chất lượng,cám ơn shop.
9784	4	Gửi sp có vỏ là giấy nên ko ưng như lần trước gửi vỏ sp là  túi bọc .
9784	4	hành đẹp mà giao hành hơi bị lâu
9784	1	CHán chán chán shop ko cho kiểm tra hàng. Bực mình v~C-@@.
9788	5	Chất lượng tốt, cáp chính hãng, có tem bảo hành của shop. Dùng với màn hình pc/ máy chiếu ổn
9788	5	Tổng quan thì tạm được, hàng ko có logo, thương hiệu nhưng so với giá tiền thì ok
9788	4	Chất lượng hình ảnh ko tốt lắm, nhưng cũng phù hợp với giá tiền
9788	4	Dùng tạm ổn, chưa vấn đề gì
9788	3	
9788	3	Dùng tạm dù hay bị chập chờn
9788	2	Không dùng được nhưng vì giá rẻ nên mình thôi không đổi trả
9788	2	Chưa dùng thử nhưng nên chưa biết chất lượng ra sao. Về phần mẫu mã có vẻ như hàng đã qua sử dụng
9788	1	Màn phụ sau khi dùng cáp cứ đen và mờ ko thể nhìn rõ. Chỉnh sáng hết cỡ cũng ko thay đổi đc
9788	1	Sản phẩm ko tốt ko sử dụng được.
9789	5	Sản phẩm giống như mô tả, shop giao hàng rất nhanh, đóng gói chắc chắn
9789	5	Fan đúng chuẩn LL120 như mô tả.. Dây nối có thể tùy chọn 1 đầu 3 pin cắm main hoặc 1 đầu molex4 pin (nhưng chỉ 2 chân???).. Hình thức đẹp, shop đóng gói cẩn thận và giao nhanh.. Chưa cắm máy test nhưng do đang vội kiếm xu nên tạm vote 5 sao.. Có biến gì thì sẽ sửa nhận xét sau.
9789	4	Quạt tốc độ quay yếu. Không biết có đủ gió không chứ thấy case vẫn nóng. Đc mỗi cái giá rẻ với dải led cho sáng case thôi. Nói chung hàng giá rẻ thì tặc lưỡi mua chứ thật sự không ngon cho lắm. Led nhìn vào khá chói mắt
9789	4	Ko có ốc để lắp fan :(
9789	3	Có 15 led thôi, không phải 33 led
9789	1	Shop gửi thiếu ốc . Nhắn ko trả lời
9791	5	Hàng tốt ủng hộ jansjsjsjjsjsjsjsjjshhsususuusueusisiw
9791	5	chất lượng sản phẩm ngon tuyệt. Giao hàng nhanh gọn lẹ rất đáng đồng tiền
9791	4	Vận chuyển ko tốt nên gãy mất 1 chân, lần sau shop nên đóng gói kỹ hơn hoặc chỉ cần sắp xếp dây tốt sẽ ko bị
9791	4	
9791	3	
9791	1	Shop giao cho cái dây nguồn bị gãy mất 1 chân cắm, biết là ko đáng bao nhiêu tiền nhưng thực sự thất vọng vì chất lượng
9791	1	Chuột ko dùng được. Báo shop thì shop bảo hoàn hàng. Đến lúc ấn hoàn hàng thì shop lại kiện ngược lại báo sản phẩm ko lỗi. Có mấy chục k. Ko đáng để mất thời gian nên vẫn nhận hàng. Và ko bao giờ mua lại hàng của shop nữa.
9798	5	Đfudidjfjfjfkbinhf luận mang tính chất kiếm xubdnskskksskmsmskskskudidifidififkfjdyksjysjyskysusylslusyksyksyksykskysyksyksykaykzkyzkyskysykatjaykaykskysludlhzkyzyksykajtatjqtjslydhxkyajtathayksulgzlhsjtajtatjayjsluslyjcxhkzyjsjtstjajtajtsyksykdludulsjtatksulhxhlslydulskysylslysluduldykskysktsykskys
9798	5	Shop giao hàng nhanh. Chưa biết rõ chất lượng thế nào nhưng cứ đánh giá trước đã
9798	4	
9798	4	Chưa dùng chưa biết, cho đại 4 sao.
9798	3	Phai de thoi gian thi moi biet ket qua duoc. 
9798	3	Khá ổn, nhưng loại 3gr cần phải phết cẩn thận rồi để đó cho nó định hình trong khoảng 15 phút rồi mới nên lắp tản nhiệt hay là các lá nhôm trở lại, hình như là loại 3gr có dẫn điện nên nếu lan ra thì bị lỗi dữ liệu trong lúc chạy, thậm chí là chập.. 
9798	2	Thấy ghi Cooler Master 11w/mk mới mua, lúc nhận hóa ra loại 5w/mk thế này. Kể cũng hợp lý với giá tiền, đề nghị shop để ghi thông tin hàng chính xác
9798	2	Sao tôi đặt arctic mx4 shop lại giao hàng này cho tôi ? vì đã lỡ khui hàng rồi nên mình nhận tạm, mong shop cẩn thận trong khâu soạn hàng
9798	1	Quá tệ... Mua 2 xilanh (6gam) với giá 185.000đ mà không bằng lọ keo 10gam giá 9.000đ/lọ. Đã vậy mất thời gia để test so sánh... Và cuối cùng là cho 2xilanh vào thùng rác. Sử dụng keo 9.000đ/10g tốt hơn nhiều. Đúng là phí tiền, phí cả thời gian.
9798	1	không giảm 1 độ nào ?
9806	5	Hàng đúng mô tả shop giao hàng nhanh đúng chất lượng ảnh đủ số lượng
9806	5	Dây nhìn rất đẹp và chắc chắn, chất lượng tốt, giá quá rẻ, rất hài lòng.
9806	4	cáp và đầu chuyển dùng ok, nhưng nhiễu hạt nhẹ, có bóng mờ, so với giá tiền thì chấp nhận thôi vì mình cũng chỉ cần nó lên hình. . shop nhanh, nhiệt tình
9806	4	
9806	3	 
9806	3	
9806	1	Giao hàng về mà đã bị méo đầu cắm rồi. 
9806	1	Bị nhòe hình, không sử dụng được. Ảnh lấy bừa trên gg 
9812	5	Đóng gói ổn và ship nhanh.. Sp dùng tốt, lap của mình mát hơn hẳn :3 nếu bật mức to nhất thì hơi ồn nma vẫn chấp nhận dc. Chỉ kbiet với giá tiền ntn thì có bền dc lâu ko nma cá nhân mình thấy sp ổn :))))
9812	5	Shop đóng gói cẩn thận. Đầy đủ phụ kiện. Dùng phần mềm đo nhiệt độ ổ cứng thì giảm được 3-4 độ. Khá ổn. Độ bền thì cần thời gian. Thanks shop
9812	4	Đúng sản phẩm, ok 
9812	4	Ok
9812	3	Hàng Như hình quạt hơi yếu nên nên 3 sao thôi. Xài đc vài ngày thấy cũng ổn
9812	3	
9812	2	
9816	5	Tốt
9816	5	hàng tốt . mỗi tội kêu hơi re re khó chịu chút. độ bền đợi thời gian 5*
9816	4	Hàng đẹp nhưng thiếu ốc,:(((
9816	4	Quạt được vệ sinh sạch sẽ chạy khá êm. Mua 5 cái có 1 cái chạy hơi kêu. Đóng gói chắc chắn.
9816	3	hàng ổn nhưng ko có óc sao gắn
9816	3	Đặt 2 quạt , mà giao ko có ốc sao gắn vô trời, thiếu sót, quạt phải đu kèm ốc để gắn vô chứ
9816	2	đã mua 3 lần từ shop, lần này mua 4 cái thì gãy cánh 1 cái :) chán, lần này ko cho 5 sao đc
9816	2	
9816	1	Hàng không giống như hình. Quạt rất rất yếu...công suất không giống như quảng cáo. SP phù hợp với giá tiền
9816	1	quạt 12V mà quay cực yếu, các bạn không nên mua không lại hối hận. Tuy quạt mới mà quay rất tệ.
9818	5	Hàng tốt truyền dữ liệu nhanh , mua dây nguồn cũ shop cho hẳn dây mới . Cảm ơn shop
9818	5	Hàng đẹp tuyệt ! Gắn vào chạy ngay . Shop rất uy tính và chiều khách 
9818	4	San pham chat luong on, canh flashsale gia hoi, giao hang trung binh
9818	4	Không đúng như hình, đầu rất to và khó cắm
9818	3	Main lỗi cổng lan.shop có hỗ trợ và nói gửi card lan rời.ship shop trả.mua thêm đồ để shop gửi kèm và đỡ ship.nhưng shop không gửi card lan và tiền ship kèm theo như đã thỏa thuận.ib shop lại bảo gửi lại để đổi main @@.lằng nhằng tốn thời gian.coi như xui đi.mình tự mua v
9818	3	Dây sử dụng Ok. Dây cũ bụi bám nhiều, trước khi giao shop không về sinh sạch sẽ :))
9818	2	hàng không cùng loại,lung tung..cái dây bé,cái dây to,cái 6a cái 10a,cái 16a...
9824	5	Sản phẩm khá tốt , đóng gói chưa ổn lắm , hộp bị móp ,mong lần sau đóng gói cẩn thận hơn
9824	5	Quạt chạy rất mạnh nhé mọi người. Giao đúng đủ . Cho shop và sản phẩm 5*
9824	4	Sản phẩm chạy êm nhưng luồng gió yếu quá.. Shop Giao hàng cực nhanh. Shop đóng gói cẩn thận. Shop trả lời cảm ơn rất cẩn thận
9824	4	Từ khi có cái này thì k bao giờ lo máy bị nóng jhwhjggeuguwgjbehig
9824	1	Tôi đặt mua quạt tản nhiệt lại đi giao sò với linh tinh, bảo Shop đến thu hồi và đổi hàng giao nhầm nhưng không đến đổi hoặc trả lại tiền thu hồi hàng về. Hơn 1 trăm nghìn không quan trọng nhưng như thế là làm ăn vớ vẩn mất uy tín. Ace mua hàng cần thận shop này nhé.
9824	1	Mình có đặt shop 10 cái quạt 6x6x1,5cm. Cuối cùng dính 3-4 cái lỗi không chạy. nhắn tin cho shop thì nhận được phản hồi như thế này. . Mình không nói sản phẩm của shop không tốt. hàng điện tử không tránh được lỗi 1 vài cái nhưng cách hỗ trợ của shop không rõ ràng, mất thời gian cả 2 bên
9829	5	Đã nhận hàng. Giao hàng nhanh. Hàng dùng ổn. Sẽ ủng hộ shop lần sau :) 
9829	5	Giao hành nhanh ! Hạng đẹp và chất lương . 
9829	4	
9829	4	
9829	3	Đèn tối mù, lúc sáng lúc tắt, chán thật, lại còn giao sai hàng usb wifi, mua cái có anten lại gửi cái cục bé tí rẻ tiền hơn. Đủ bằng chứng Trả hàng hoàn tiền mà còn khiếu nại shopee làm chậm trễ thủ tục thêm cho người mua. 
9829	3	
9832	5	Chất lượng sản phẩm tốt, đẹp y ảnh, đóng gói cẩn thận, nên mua ủng hộ shop u
9832	5	Sản phẩm vẫn chất lượng như ngày nào nha. Mình quên chụp hình
9832	4	Gói và nhận liền. Chất lượng để theo dõi¡!!!!¡!!!!!!!!!!!!
9832	4	Nhận hàng đúng theo đơn đã đặt, mới xài nên chưa đánh giá về chất lượng
9832	3	Giao hành lâu quá.nhưng ram dùng khá là ok
9835	5	Đủ số lượng, ốc đầy đủ. Chạy êm. Cắm thẳng vào nguồn thuận tiện
9835	5	
9835	4	Đèn hơi yếu mà không sao quạt đẹp và quà tặng cũng đẹp ^^
9835	4	Ths Shop. Hàng dùng ok
9835	2	
9842	5	Đã nhận hàng nguyên vẹn mặt kính, chưa lắp vì chưa gom đủ nội tạng bên trong :)) Mà chắc bỏ kính trước thay bằng tấm lọc bụi cho thoáng.
9842	5	Hàng đẹp giá tiền vừa phải. Đóng gói sản phẩm chắc chắn ko bể vỡ và móp hàng. Vote  shop 5 sao
9842	4	Case đẹp nhưng bị móp. 
9842	4	Chân cao su bắt ốc bị rách còn lại đều tốt
9842	3	Vỏ case ko to như tưởng tượng khá là bé nên cân nhắc về kích thước main trước khi mua
9842	3	Đóng hàng ẩu, móp méo hết cả cái case như case cũ vậy :)
9842	2	
9842	1	Không giong mô tả
9843	5	Thấy hàng này bán chạy nên đặt mua chứ chưa biết cách sử dụng và chất lượng ra sao.. Đóng gói cẩn thận, giao hành nhanh.. Tạm vote 5 sao cho shop vui.. Hôm nào tâm trạng không tốt sẽ vào sửa lại sau.
9843	5	Hàng đúng miêu tả. Giá rẻ.
9843	4	Sp giống hình, nhìn mạch có vẻ tốt, bền ko thì chưa biết.
9843	1	Sản phẩm quá tệ.Shop giao 5 cái thì hư 2 cái.Mong các bạn né shop này nha.Làm ăn không có uy tín
9848	5	Card sạch đẹp,check bảo hành 12/2020(hơi buồn vì đặt bh 1/2021)test furmark, benchmark đủ thứ nhưng nhiệt loanh quanh 74-75 độ max 76 độ 60% quạt
9848	5	Ok. Hiện tại khá hài lòng với sp
9848	4	-shop cbi hàng nhanh. Tư vấn nhiệt tình. GHN lâu.. -sp không hộp & ko mới như mn đánh giá. Rỉ set oxi hóa nhiều. -chek bảo hành 11/2020 chứ ko phảo 1/2021 shop có cam đoan bảo hành dổi trả đến t1/2021. -sp dùng tốt cắm ăn ngay. 4* vì sp không mới như mn đánh giá
9848	4	card mới 98% cắm vào chạy luôn, không có gì để chê, độ bền thì thời gian mới trả lời được. chỉ có điều mua con bh hãng 6/2021 nhưng check thì chỉ bh đến 26/2/2021. 
9849	5	Sản phẩm đúng như mô tả, chất lượng. Cho shop 5 sao
9849	5	Sản phẩm đúng với mô tả. Đóng gói cẩn thận. Mua được giá tốt đợt sale.
9849	4	mua 3m giao cáp 5m, dài quá nên khá luộm thuộm
9849	4	
9849	3	Dây cat6 mà như cat5
9849	3	
9849	1	shop làm ăn lươn lẹo !!!!!!!!!!!!!!!!!!!!
9850	5	Hàng đúng mô tả nhé mọi người. Hi vọng chất lượng tốt. Ship cũng ổn đối với hàng quốc tế.
9850	5	Giao hàng tương đối nhanh. Đóng gói sản phẩm chắc chắn!  Chất lượng sản phẩm chờ sd
9850	4	Đóng gói tốt, lần này giao hàng chậm quá. Chậm hơn lần trước 2 ngày làm nhỡ hết việc 
9850	4	Ok
9850	3	Đóng gói không cẩn thận, mọi lần đóng gói, dán nhiệt ở giữa túi hàng để ngăn cách linh kiện và chân linh kiện để tránh bị trọc vào nhau gây hỏng hóc 
9850	3	Đóng gói không cẩn thận, mọi lần đóng gói, dán nhiệt ở giữa túi hàng để ngăn cách linh kiện và chân linh kiện để tránh bị trọc vào nhau gây hỏng hóc 
9851	5	Chào bạn,. . Bạn nhận được lời mời sử dụng OCB OMNI. Tận hưởng ngay dịch vụ ngân hàng số hoàn toàn miễn phí với nhiều tiện ích vượt trội. Chỉ mất 30 giây đăng ký tài khoản tại đây https://go.ocb.com.vn/mo-tai-khoan-ocb-omni?refcode=OCB0933720739#box-question.
9851	5	Sản phẩm giống hình giới thiệu. Đã dùng thử thấy ok.
9851	4	Dây thấy mềm yếu ớt, giao đầy đủ nnnnnnnnnnnnnnnnnnnnnnnnnnn
9851	4	dây cáp ok,còn độ bền thì chưa biết nhưng hy vọng sẽ được lâu một tí
9851	1	Dây chắc chắn là hàng không chính hãng, mới mở ra đã thấy đứt dây
9851	1	Dây hư không dùng được
9854	5	Giao đủ hàng đã mua lần thứ n nên chất lượng là tuyệt đối rồi giao hàng nhanh luôn ủng hộ shop
9854	5	Giao hàng nhanh. Đóng gói sản phẩm chắc chắn . Hàng chất lượng cao 👌👌👌. Giá thành rẻ . 
9854	4	Ship hàng 3- 4 đến sp như hình nhé ae
9854	4	
9854	3	Còn dẫn điện nhìu
9864	5	Nhận hàng nhanh chóng . Sản phẩm oke . Sẽ ủng hộ shop lần tới nữa nhé 
9864	5	Test chạy ok, giao hàng nhanh chóng sẽ tiếp tục ủng hộ shop trong thời gian tới 
9864	4	Hàng nhận được nhanh, chu đáo. Đèn sáng lên nhưng quạt không chạy được là sao vậy?. Không sử dụng được.. Hàng nhận được ko phải là hàng đã đặt. Mua là cái N99, còn cái này là Cooling Pad. Khác mẫu mã, không đúng hàng tôi đã đặt. Đề nghị xin đổi lại.
9864	4	Dây nguồn ngắn quá muốn dùng củ sạc ngoài để cấp nguồn hơi bất tiện, quạt chạy êm với giá tiền này là chấp nhận được 
9864	3	Mua đc giá rẻ nhg có lẽ chất lượng cx vậy luôn. Quạt có chạy nhg kêu rất to, gây khó chịu mà tản nhiệt cx ko đc bao nhiêu. Nhg shop đóng gói cẩn thận . 
9864	3	Hoạt động ổn nhưng bị vỡ do đóng gói hoặc vận chuyển, đề nghị đổi hàng khác 
9864	2	Quạt kêu lạch cạch khó chiụ 
9864	2	Mua về 1 quạt chạy, 1 quạt không chạy, quạt yếu
9864	1	Sản phẩm có 2 quạt nhưng chỉ chạy 1 quạt. Tiếng quạt kêu ko êm.. Mình có ý định gửi trả hoàn tiền nhưng thấy cách thức mất thời gian nên thôi.. Nói chung với giá này thì không mong đợi sản phẩm tốt. Tuy nhiên chưa làm gì đã thấy lỗi. Hơi thất vọng.. Mở ra thấy hộp đóng gói như hộp cũ, móp méo các kiểu
9864	1	Cáp bị rỉ set, quạt chỉ quay được 1 cái. Shop không kiểm tra trước khi giao hàng gì cả. . Dù được đổi trả hàng nhưng phải mất công vận chuyển này nọ nên thôi bỏ luôn khỏi trả hàng. 
9884	5	Sản phẩm chính hãng, quạt chạy đúng tốc độ vòng quay, êm ái, thank shop
9884	5	Giao hàng siêu nhanh, chất lượng sản phẩm tốt,đóng gói OK...
9884	4	Đóng gói tốt, ngoại hình ổn, quạt mạnh, tuy nhiên khi vận hành quạt phát ra tiếng cạch cạch nghe khá rõ, mặc dù mình đã chốt chặt vít và cánh quạt cũng ko bị vướng dây hay gì. Tiếng này ko to lắm nhưng ngồi lâu nghe rất khó chịu, hơi tiếc vì điểm này!
9884	4	Quạt gió yếu
9889	5	Sản phẩm tuyệt vời. Giao hàng nhanh chóng. Đóng hói xhawsc chắn
9889	5	Sản phẩm dễ dùng, màu sắc đẹp, giống hình. Chất lượng ok với giá tiền
9889	4	
9889	4	
9897	5	Sp tốt, hợp lí. Likeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
9897	5	Sản phẩm như ảnh không có gì phải phàn nàn.
9897	4	Chất lượng ổn, đầu dây và các chân ở các cổng phụ hơi lỏng, nên cẩn thận khi tháo lắp.
9897	4	mua 5 chiếc thì có 1 chiếc bị tụt jack. chất lượng tương đối ổn
9904	5	giao hàng khá chậm chất lượng ok chủ yếu là nghịch   .    .   .    .   .   .   .   .    .   .
9904	5	Sản phẩm đúng như mô tả, ráp vào máy rất đẹp, nhiệt độ quá ổn ^^. Vote cho Shop 5 sao và ủng hộ shop dài dài nhè... À quên, shop cũng tư vấn rất nhiệt tình. Hehe
9904	4	
9904	3	
9921	5	Sạc cắm vào lap có lên điện, chưa có hỏng hóc gì, ko biết dùng có bền ko nữa, nhưng như thế này mình thấy là ổn.
9921	5	Ok giao hàng nhanh sp ok Ok giao hàng nhanh sp ok Ok giao hàng nhanh sp ok Ok giao hàng nhanh sp ok 
9921	4	
9921	4	
9937	5	Lúc mới lắp vào hơi khó! Nhưng chạy ok! Phải dùng lâu mới biết độ bền 
9937	5	Hàng mua cho đứa em lên chưa biết thế nào có tét được chưa nếu 
9937	4	hàng mới nhận, có vẻ ổn, thời gian xài ổn sẽ tiếp tục ủng hộ
9937	4	Pin nhanh hết mình dùng 1 chỉ được 1 tiếng
9937	3	Pin chưa đc khoảng 1h.cho dù đã sạc đầy
9940	5	Sp tốt và giá mềm. Tóm lại đánh giá để nhận xu eooeieieieuieieieieiei. 
9940	5	Hàng chuẩn như hình chất lượng cao nhất trong lịch sử việt nam và một queowuwowb có thể nói là em đi qchơi ước 
9964	5	Hàng tốt, quay chuẩn 2000 +_10%, tuy nhiên dây hơi ngắn, chắc phải mua dây nối dài
9964	5	Ok lắm nha mn . Shop đóng gói kĩ . Hàng như hình . Không bị gãy cánh hay hư hỏng gì 
9964	4	Rail vặn ốc không có, gây khó khăn trong việc lắp đặt
9964	4	Hàng đúng như mô tả. Ưu điểm là quay rất êm, hầu như ko có tiếng ồn, led tốt. Tuy nhiên ưu điểm là chỉ có 3 chân nên quay yếu hơn bọn 4 chân (bù lại sẽ ít ồn hơn), thêm nữa là hãng cooler khá nổi tiếng mà hàng lại ko có hộp gì, chỉ có mỗi quạt ko nên hơi tiếc, cảm giác ko chuyên nghiệp cho lắm.
9964	1	Led chán vl. Thôi kệ lỡ mua r. Dù sao cũng rẻ. Xài tạm thôi chứ nhìn led chán ko tả đc
9970	5	Yaygagagaaghaahahahahahhahahahahahahahvaavavahahahahahahahhaahahhaahhaahaahahauauauahhabbahabbaha
