id	rating	content
86	5	Shop phục vụ rất tốt. Sản phẩm còn nguyên seal.
86	5	Shop giao hàng nhanh, bọc gói cẩn thận, nguyên hộp. Máy trắng nên rất dễ thương, bao da v chống xóc màu nhã nhặn v sạch sẽ. Có tem bảo hành v tặng kèm móc khoá rất đẹp. Ban đầu rất hài lòng, máy thì cần sử dụng thời gian mới biết!
86	5	Lúc giao thùng giấy bên ngoài hơi móp méo không ưng lắm nhưng kiểm tra vỏ máy bên trong vẫn nguyên vẹn, máy còn mới. Máy cầm nhỏ gọn vừa tay, thích hợp đọc sách và tiện lợi bỏ vào túi xách khi cần di chuyển
86	5	Đẹp
86	5	Máy nhẹ, mà hơi trơn. Ko có miếng grip hay ốp thì dễ tuột khỏi tay. Còn đọc sách ngoại ngữ và tra từ đc luôn thì đúng là rất tiện
87	5	hàng đẹp 99%, shop nhiệt tình, giao hàng nhanh
87	5	Hàng ổn trong giá đó,đóng gói sản phẩm chắc chắn,shop phục vụ rất tốt
87	5	Chủ shop nhiệt tình. Ủng hộ 5*
87	5	May khá ổn trong tầm giá. Màn hình đẹp nhưng cảm ứng hơi chậm . Mà có mỗi 2tr5 k đòi hỏi j nhiều:). Ps :máy k hỗ trợ xạc nhanh mất hơi lâu chút
87	5	sản phẩm tốt, shop hổ trợ nhiệt tình
87	5	Sau gần 1 tuần xài thử thì thấy tất cả đều ok hết. Đầu tiên rất ấn tượng với sự nhiệt tình của anh chủ shop. Nhờ phát là ảnh làm liền hehe. Màn hình ok không vết xước, pin 93% xài cũng dc tầm 7 giờ liên tục. Quà tặng kèm đầy đủ cả. Cảm thấy rất ổn áp cho sản phẩm mua ở đậy. Cám ơn nhiều 
88	5	Đã nhận được hàng, sản phẩm tuyệt vời, sẽ ủng hộ shop tiếp tục nữa .
88	5	Mua của shop cũng kha khá sản phẩm rồi. Iphone ipad đủ cả. Thấy dùng ổn nha mn
88	5	Hàng ngon lắm nha. Hàng tốt lắm nha. Mua về dán cái ipad liền :)))
88	5	Shop đóng gói đẹp và chuyên nghiệp. Sản phẩm chất lượng. Mua đợt sale nên được giá quá tốt. 
88	5	Hàng đẹp,giao hơi lâu tí,nhưng nhận hàng ko thất vọng tí nào,cám ơn shop,chúc phát triển 
88	5	Hàng nguyên seal bảo hành chính hãng việt nam, giá rất tốt khi đc hàng sale, đã ủng hộ shop 2 sp sẽ tiếp tục ủng hộ nữa
89	5	Giao hàng nhanh. Máy ngiyên seri, âm thanh tốt. Về độ nhạy cảm ứng hơi chậm. Lúc mua nhanh không chú ý, ram hơi ít. Dùng giải trí tốt. Mua 12/12 giá mềm. Thanks shop.
89	5	Máy đẹp quá, rất sắc sảo, giao hàng nhanh chóng, tận tay, mới sử dụng nên chưa đánh giá được vì mới mua lần đầu 
89	5	Giao hàng nhanh, đóng gói kỹ lưỡng, còn nguyên seal, nếu ko có seal thì không ký nhận.
89	5	Giá tốt - máy đẹp nguyên seal . Rất hài lòng . Okkkkkkkkkkkkkkk. Okmkkkkkkkkkkkkk
89	5	Giao hàng nhanh. Đóng gói cẩn thận. Hàng mới nguyên seal, sử dụng tốt.
89	5	Máy dùng ok đúng hàng chính hãng nhưng bộ nhớ 3g mà mới nhận về kiểm tra thì đã sử dụng hết 1.5g rồi 
90	5	Shop giao hàng nhanh, gói hàng siêu cẩn thận, mình đã mua 2 máy ở đây rồi nên yên tâm, tin tưởng. Cả máy và ốp đều rất đẹp, dày dặn chắc chắn, máy sử dụng mượt, pin khoẻ, cám ơn shop 👍🏻👍🏻👍🏻
90	5	Shop đóng gói cẩn thận và giao hàng nhanh siêu tốc 👍🏻 máy đẹp, mới, sử dụng rất mượt và tốt 👍🏻👍🏻👍🏻
90	5	Máy new cực đẹp! . Shop làm việc rất uy tín và có tâm!. Vẫn tiếp tục ủng hộ shop 
90	5	Mình đã sử dụng máy được 1 tuần, đến giờ thì máy dùng vẫn rất ổn và không có lỗi gì, mỗi ngày đọc sách khoảng 1,5h đến 2h thì pin dùng được 1 tuần mới phải sạc..... nói chung là hài lòng 😁 
90	5	Máy được gửi rất nhanh, mình đặt ngày 3 mà ngày 5 đã nhận được rồi dù từ Hà Nội vào Hồ Chí Minh, mình đặt máy mới nên không có gì để chê về ngoại hình máy cả, máy nhẹ, tiện lợi để mang theo bên người, shop đóng gói và tư vấn rất kỹ, không uổng công mình chờ máy về hết nửa tháng.
90	5	Máy đọc không mỏi mắt, thời lượng pin phải nói là khá ưng, màn hình vừa to vừa phải và tiện lợi có thể đọc mọi lúc và đặt biệt là được tải sách miễn phí phù hợp cho những bạn ham học hỏi thì đây là máy kindle mình thấy đáng tiền
91	5	Nguyên đai nguyên kiện, siêu thích luôn
91	5	Máy sd tốt, chưa có vấn đề gì xảy ra
91	5	Sản phẩm tốt, đóng gói cẩn thận, tiếc là chưa dùng thử nên thấy màn hình nhỏ, thôi dùng vài năm r lên đời oasis 😀
91	5	Sản phẩm đẹp y như hình
91	5	Hàng đẹp, nguyên zin luôn. được tặng thêm bao da nữa. Rất đáng mua nhé
91	5	Ngonnn lắm luôn 
92	5	Shop rất nhiệt tình, gửi lần đầu bàn phím ko dùng đc. Gửi liền cho mình bàn phím mới 👍👍👍 . Lỗi tất nhiên ko thể ko có nhưng nhiệt tình khắc phục là quá tốt. Like shop. Sẽ mua cho vợ thêm 1 con đi làm việc quá tiện.. Tablet dùng với bàn phím quá ok, có luôn chuôt tích hợp tiện cực luôn. 
92	5	Lần đầu shop gửi nhầm máy, nhưng support hết mình gửi lại hàng. Nhận hàng không còn gì chê, như full box, máy nhìn siêu mới. 
92	5	Trên mức tuyệt vời ạ. Tư vấn siêu siêu nhiệt tình. Máy thích lắm ạ. Anh chủ giọng dễ thương. Cảm ơn shop. ..
92	5	Sản phẩm đẹp, shop tư vấn nhiệt tình 
92	5	Test thử ok 
92	5	Quá ưng luôn, ủng hộ shop, uy tin trách nhiệm
93	5	Máy hình thức đẹp. Nhỏ gọn.. Hiệu năng dùng văn phòng khá ok. Mình làm việc cần mở rất nhiều tab, trình duyệt thì máy vẫn hoạt động ngon.. Cskh của shop cũng rất tốt. Mình hỏi gì cũng hỗ trợ. Rất nhiệt tình
93	2	Sau vài ngày sử dụng thì máy có tiếng ọp ẹp ở các cạnh (nghi đã thay màn). Nắp đậy cao su bung ở khe USB và  thẻ, sim do cao su ở trong bị mục. Máy sài văn phòng ổn nhưng hơi nóng. Độ sáng 50 thì màn hình các đường chập chờn sáng như sóng biển. Hi vọng được shop đổi cho mình sản phẩm khác. Để tạm 2*
93	5	Shop phục vụ rất nhiệt tình, tận tâm, sản phẩm tốt, xứng đangs đồng tiền bát gạo, 5sao ko nói nhiều, chúc Shop đắt khách
93	5	Máy đẹp
93	5	Shop tư vấn nhiệt tình. Máy siêu ngon, còn mới lắm. Spen của Tab S4 cũng xịn khỏi nói. Bọc hàng cẩn thận, phải gần 3m xốp bọc siêu cẩn thận. 5 sao vẫn còn ít
93	5	Shop làm việc uy tín, trách nhiệm cao, nhiệt tình.👍👍👍
94	5	Ngon trong tầm giá khi có đợt sale nha. Chơi mấy game nhẹ nhẹ với đọc này nọ với coi youtube ok =))))
94	5	Tuy ko có gg những sản phẩm rất mượt 
94	1	Chất lương chưa dùng. Dịch vụ người bán kém. Mô tả một kiểu bán một kiểu. Fail! . Ngu một lần mất tiền oan không có google vứt đi.
94	5	chất lượng sản phẩm tuyệt vời. hàng y như hình, còn được tặng thêm túi vải
94	5	Hàng ngon trong tầm giá, mỗi tội không cài đc youtube phải xem qua trình duyệt, các bác cân nhắc cái này, người dùng quen và biết dùng thì ok.
94	5	Máy có phần cứng gần như là tốt nhất trong phân khúc giá rẻ chính hãng! Đặt hàng hôm trước hôm sau nhận được.
95	5	Chủ shop tư vấn rất nhiệt tình dễ thương. Bọc rất cẩn thận. Cover xinh xắn. Nhìn mới lắm, mấy vết xước nhỏ, màn hình có xước bé tí ở góc, k ảnh hưởng gì lắm. Pin lúc nhận 24%, vừa thử lướt chút tụt xuống 21%. Chắc cần test thêm ạ. 
95	5	Mình hỏi shop dăm ba bảy lượt mãi mới mua mà shop vẫn nhiệt tình trả lời. Máy đẹp quá nhìn chả giống dùng r gì cả, đẹp cả ốp luôn. Hiện tại cảm thấy bỏ hơn 1 tr k phí tẹo nào
95	5	Shop rất nhiệt tình, hàng giao trong Hà Nội cực nhanh, kindle kèm cover đẹp mê ly. Hàng chỉ bị trầy chút ở mặt lưng, không ảnh hưởng tới trải nghiệm đọc. Mình đã xài gần 2 tuần r mới viết review này, đến giờ mọi thứ đều tốt. Trải nghiệm đọc trên kindle rất mới lạ so với sách giấy, và cả 2 đều thú vị
95	5	5 sao không có nói nhiều nhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
95	5	Nhận e nó trong đêm. Phải mò ngay cách sử dụng. Hì hụi mãi cop đc sách là dô oánh giá liền cho nóng. Vì ko nhập đc bao da nên shop gọi điện trước và trả lại 50k trong hộp. Lúc nhận đc hộp là có 50k kèm lun. Ko thật vọng xứng danh shop 5 sao trong tất cả các đánh giá 
95	5	Shop giao hàng hơi chậm nhưng mà bù lại máy dùng ổn nha, pin được khá là lâu, ốp tặng khá xinh 
96	5	Cám ơn shop thiệt nhiều nhaaaaa em rất là ưng ý luôn đóooooooooo >,<
96	5	Máy used nhưng rất đẹp, được tặng kèm bao da trông khá vintage 😆.Shop có gọi điện thông báo trước về tình trạng của máy, báo máy xước nhẹ nhưng nhận hàng về mình không thấy trầy xước luôn, chắc phải soi kĩ lắm mới thấy. Mới test thử thấy ok, hi vọng máy sẽ ổn.
96	5	Shop phục vụ tốt, giao hàng nhanh, máy mớt test thử tốt, ngoại hình new95% xước xác rấy ít.
96	5	Sản phẩm dùng okela. Tự dưng duyên số định mệnh thế nào lại đc cái bao da xanh hợp với cái túi mình đang dùng dã cả man 
96	5	Máy đẹp như mới, giao hàng đầy đủ. Shop tư vấn sử dụng rất nhiệt tình. Về chất lượng máy thì phải dùng một thời gian mới biết nhưng đại khái là ổn, đáng tiền 😅
96	5	Máy đẹp, shop thì nhiệt tình ạ. K biết cái j hỏi là shop chỉ bảo tận tình—> bán hàng có trách nhiệm ạ. 
97	5	Hàng tốt lắm.  Ai muốn xem đánh giá chi tiết của mình thì lên YouTube tìm kênh KOATAR để xem nha. . Hoặc gõ link : . https://youtu.be/EQdsbfsex4E
97	5	Chxhhhhchcchchchhchchxxuxchcyxkxhxggxkxgkgxxcckgxgxhxhxhchxxmhxmhx
97	5	Mới tinh luôn nhé mng. 99% mà mới như 100% lun á. Gói hàng chắc chắn. Hy vọng xài bền. 
97	5	Sản phẩn rất chất lượng nha ♥️
97	5	Rất ok. Shop tl nhiệt tình. 
97	5	Máy đẹp, đúng 99% như shop đã nói, ko biết pai c chủ hay là nv tư vấn mà rất có tâm,tất cả ok mong máy sử dụng dc tốt, lâu dài, vì mình đã bóc cái tem của shop đi rồi do thấy dán lệch xấu Quá.mình gửi shop 5* mn nên mua nhé !
98	5	Hàng chính hãng samsung, android 9, pin khá trâu bò đủ dùng các nhu cầu cơ bản, máy lắp sim lên mạng 4g không có nghe gọi điện thoại, Zalo face thì vẫn video call tốt đúng tầm máy tính bảng quốc dân, mua 2 máy của shop đều ổn
98	5	Cảm giác máy hơi đơ 1 chút, hơi chậm, còn lại đều ổn
98	5	Máy đẹp như mới, sóng Full khỏe lên mạng 4g tốt. Dùng thử thấy pin rất trâu, có lẽ do date mới pin còn quá ổn, máy chạy android 9. Lần sau có dịp sẽ lại ủng hộ mua hàng của shop tiếp
98	5	5 sao cho  chất lượng, hài lòng
98	5	Pin quá trâu luôn
98	5	Ổn, không vấn đề
99	5	Máy đẹp. Shop cũng nhiệt tình. Dùng cho con chơi là phù hợp nhé mn. Mong SD đk lâu dài 
99	5	mới đầu còn hoài nghi ko dám lấy. mở gói hàng ra thì tuyệt vời mới leng keng. bóng lưỡng
99	5	Máy đẹp chưa sử dụng nên chưa đánh giá.
99	5	Khi mua thì shop nói cho kiểm hàng test hàng thoải mái . Nhưng khi giao thì shop k ghi cho kiểm hàng nên shipper k cho kiểm .định k lấy vì k biết bên trong có gì ,nhưng vì tin tưởng shop nên mình vẫn nhận . Máy mới mã đẹp ,hiện tại thì ok còn dùng lâu mới biết dc
99	5	Dùng tạm ok. Shop nhiệt tình giải đáp. Thanks"
99	5	Higgh
